id,title,level,n_enrolled,n_lectures,date,price
445534,Learn AngularJS Step By Step,Intermediate,18777,21,2015-07-07,20
987666,Learn React : The World's Most Lucrative JavaScript Library,Basic,1591,74,2017-02-08,50
1134330,Master Regular Expressions from scratch - All languages,All Levels,1925,38,2017-04-27,70
983534,Try AngularJS: Beginner's Guide to Front End Web Development,Basic,16926,33,2016-10-13,50
563248,JavaScript Step by Step how to apply it to your web pages,All Levels,13406,44,2015-07-26,100
1140532,Explore JavaScript Beginners Guide to Coding JavaScript,Basic,5739,29,2017-03-12,200
701636,Learn Web Scraping with Node.js,All Levels,16731,10,2015-12-29,75
797832,Getting Started with WordPress 2016,Basic,1613,20,2016-04-14,20
41295,Learn HTML5 Programming From Scratch,All Levels,268923,45,2013-02-14,0
413494,Getting Started with LESS - Beginner Crash Course,Basic,1780,21,2015-02-12,25
911318,Master ECMAScript 2015 (ES6),All Levels,7438,37,2016-11-28,0
197828,Learn to Setup Websites from Scratch,Basic,21087,24,2014-04-14,0
576646,Create Fast RESTful APIs with Lumen and Homestead by Laravel,All Levels,1157,31,2015-10-25,60
984072,"Build Modern Websites Quick With HTML,CSS and Bootstrap",Basic,912,48,2016-10-18,20
709180,Twitter Integration customize Tweets with developer API,All Levels,2039,19,2015-12-29,115
188692,Build a Responsive Website with a Modern Flat Design,All Levels,16527,17,2014-03-26,0
683606,The Ultimate WordPress Boot Camp: Build 7 Websites,Intermediate,1000,140,2016-02-26,125
429364,Master the Basics of HTML5 & CSS3: Beginner Web Development,Basic,26541,38,2015-05-21,0
1012096,Become A Full Stack Web Developer in 14 Days,All Levels,467,126,2016-11-23,195
1016388,Projects In ReactJS - The Complete React Learning Course,Intermediate,947,56,2016-11-22,50
978852,Beginning Web development Learn the basics of HTML,Basic,9832,59,2017-01-06,95
1148342,Step by Step Build Your Template by Bootstrap 4 from scratch,Basic,2184,24,2017-03-30,80
1199780,Hosting your static website on Amazon AWS S3 service,Basic,2853,16,2017-05-05,20
648118,JavaScript Rockstar How to create Incredible Useful code,All Levels,16590,27,2015-10-29,75
863812,Spring Core DevOps on AWS,Intermediate,1626,78,2016-11-15,100
752432,How to Create a Website Without Coding - WordPress 2016,Basic,9056,31,2016-02-04,195
639848,PHP Graphic Techniques: CAPTCHA/ Create a verification code,All Levels,8320,11,2015-10-14,20
942366,Introductory To HTML and CSS,Basic,4106,15,2016-08-27,50
1103448,Learn how to convert PSD to HTML and CSS responsive,All Levels,5324,14,2017-02-10,30
945602,PHP User Login Registration Script With All Features,All Levels,5603,47,2016-10-02,200
446608,AJAX : Let's build a COOL project,All Levels,4183,38,2015-03-13,70
866384,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,Intermediate,301,91,2016-07-10,95
678150,Laravel Homestead,Basic,3883,9,2016-12-07,0
980114,The Complete TypeScript Programming Guide for Web Developers,Intermediate,236,35,2016-10-12,40
17887,JavaScript with BackboneJS and Bootstrap CSS - Advanced,Intermediate,1758,16,2012-05-21,25
465210,Ruby on Rails Tutorial: Learn 6 Ruby on Rails SEO Techniques,All Levels,1266,21,2015-05-15,200
967422,XML DOM :basics for beginners,All Levels,920,7,2016-09-26,35
708558,Learn HTML Basics From Scratch,All Levels,5004,21,2015-12-29,0
783686,Byte-Sized-Chunks: Dynamic Prototypes in Javascript,All Levels,880,24,2016-03-10,20
551072,Build Websites from Scratch with Squarespace,Basic,342,60,2015-07-16,50
1004008,Introduction to web programming for GIS applications,Basic,205,97,2017-03-13,100
344224,Java Spring Security,Intermediate,527,11,2014-11-15,40
235104,Responsive Html5 Theme Development,All Levels,1517,12,2014-06-06,20
598970,What’s New in Bootstrap 4,All Levels,130,20,2015-09-07,20
543346,ReactJS Course: Learn JavaScript Library Used by Facebook&IG,Intermediate,1018,41,2015-07-07,50
575644,Building a Ruby on Rails Application with Neo4j,Intermediate,4830,7,2015-08-18,0
877036,Sara Learns to Code.  Making an App from Scratch,Basic,402,35,2016-08-02,60
691760,Ajax  for Beginners: A Very Basic Introduction,Basic,755,18,2016-01-25,65
579182,Wordpress Essentials: Useful Plugins,Basic,1087,24,2015-09-15,25
1071060,Django by Example,Advanced,170,78,2017-01-13,125
235990,Build A Great Wordpress Website For Your Business in 2 Hours,All Levels,1054,26,2014-06-10,35
469678,Wordpress on AWS: The Easy way to AWS for Free Fast hosting ,All Levels,245,36,2015-08-11,40
708514,Mastering TypeScript,Advanced,353,41,2015-12-29,95
601260,Mastering AngularJS UI Development,Advanced,464,22,2015-09-03,95
687642,Custom Theme Creation for WordPress using HTML5 and CSS3,Basic,298,24,2015-12-06,35
654422,Create a PHP Contact Form in Bootstrap,All Levels,2238,12,2015-12-27,20
902748,Introduction To Data Analytics Using Microsoft Power BI,All Levels,1764,16,2016-07-13,45
634754,HTML Made Simple For Beginners: Create a One Page Website,Basic,3380,16,2015-10-14,65
1112844,The Complete Web Developer Masterclass: Beginner To Advanced,All Levels,1030,30,2017-05-12,20
1026206,Website Builder Software Previews,Basic,1406,20,2016-12-15,25
484872,Learn How to Create Your Own Social Network,All Levels,4732,14,2015-04-24,50
773824,"Learn By Example: The Foundations of HTML, CSS & Javascript",All Levels,1724,94,2016-02-29,50
846578,JavaScript manipulation of the DOM Document Object Model,Basic,1618,20,2016-05-13,20
358508,Create Jekyll blog and host it on Github like a Ninja,Basic,5056,11,2014-12-13,20
975060,Learn React JS from scratch,Basic,1562,34,2016-10-10,115
904818,Web Security: Common Vulnerabilities And Their Mitigation,All Levels,1547,56,2016-07-14,50
472526,PHP for Beginners,Basic,2626,135,2015-07-01,40
241590,Make a professional website - 30 Day Guarantee. Discounted!,All Levels,11167,13,2014-06-23,20
1182108,Symfony 3: Build a PHP Application with Symfony,All Levels,466,25,2017-04-20,20
1156648,Learn ASP.Net Web API 2 for Absolute Beginner,All Levels,1355,29,2017-03-30,30
642696,Build a Website in 30 Minutes,Basic,5065,12,2015-11-13,95
1121696,Google Blogger : How to Create a Blog,Basic,1763,30,2017-02-24,20
389240,How to Make a Website Without Coding- WordPress & Web Skills,All Levels,6413,123,2015-04-28,30
297044,Learn WCF And Web APIs From Scratch,Intermediate,5398,83,2014-10-08,50
462668,How To Build A Website From Scratch + Blogging Blueprint,All Levels,7017,28,2015-04-08,20
565282,Learn To Create Different Website Layouts & Media Queries ,All Levels,6510,22,2015-08-11,195
1011550,Build Sign Up and Login Forms With Bootstrap Modal,All Levels,1898,31,2016-11-17,20
409618,"Build a Real Time web app in node.js , Angular.js, mongoDB",All Levels,3299,34,2015-03-04,20
1226008,Superb jQuery Course - Become Certified jQuery Developer,All Levels,817,32,2017-05-28,95
1211960,How To Build A Facebook Messenger Chat Bot From Scratch,Basic,1798,24,2017-05-11,120
1169848,"Build Your Own Calculator App with Javascript, HTML5 & CSS",All Levels,3688,11,2017-04-13,50
896858,The Complete WordPress Development & Customization Course,Advanced,1611,157,2016-11-07,100
696016,HTML CSS Easy steps to create a web template from scratch,Basic,11574,15,2015-12-14,200
993148,Learn jQuery AJAX in 1 hour,Intermediate,2547,18,2016-10-27,195
1145206,Develop Competitive Plugins for WordPress and WooCommerce,All Levels,2063,12,2017-03-30,150
534376,Get Results - Core Principles of Web Development Tricks Tips,All Levels,22355,26,2015-06-23,75
570416,JSON Faster Sleeker & Easier Discover the benefits learn it,All Levels,8577,31,2015-08-12,200
1017116,Get to know HTML Learn HTML Basics,Basic,10674,26,2016-11-22,200
1243474,Ultimate Css & JQuery Form Designing From Beginner to Expert,All Levels,783,13,2017-06-09,115
732556,PHP: Complete Registration and Login with Email Verification,All Levels,12781,22,2016-01-27,20
426196,JavaScript from Beginner to Expert,All Levels,5484,92,2015-05-18,125
747552,Build a website HTML5 CSS3 Beginner Course,Basic,7884,28,2016-02-02,150
556922,Learn Ruby on Rails: Stripe Payment Processing,All Levels,15724,29,2016-11-02,40
1147064,WordPress For Beginners | No Coding Required,All Levels,3106,13,2017-04-15,20
651780,jQuery For Beginners : A Basic Introduction,Basic,6293,8,2015-11-03,65
944906,WordPress Plugins and Widgets,Basic,8711,12,2016-09-09,40
674646,PHP Essential How to create build Amazing websites with PHP,Basic,8067,44,2015-11-26,75
673420,HTML CSS JavaScript: Most popular ways to code HTML CSS JS,All Levels,9332,33,2015-11-18,170
584758,Bootstrap 3 Beginners: Create a Professional Landing Page,Basic,3271,54,2015-09-20,20
1189280,Introduction to Node.js for Beginners,Basic,1367,58,2017-04-24,125
543090,Introduction to Coding with Ruby,Basic,5077,66,2015-07-22,45
611308,Complete PHP and MySql Course: From Beginner to Professional,All Levels,6508,90,2015-10-05,200
959604,Angular JS Essentials,Basic,4687,24,2017-01-03,195
540724,How To Setup Web Hosting,Basic,11758,8,2015-07-15,0
1089652,"Web Application Development using Redis, Express, and Socket",Basic,300,66,2017-02-09,200
1049344,How to Start a WordPress Blog - Complete Beginners Guide!,Basic,3784,32,2017-01-02,0
786494,CSS3 Gradients for Web Designers,All Levels,1209,21,2016-08-19,20
611518,Learn ASP NET MVC 5 step by step,Intermediate,1428,32,2015-10-06,20
956888,Tumult Hype Pro Basics: HTML5 Animations Made Easier,Basic,716,57,2016-09-14,50
188828,Web Hosting Set Up and WordPress Installation For Beginners,Basic,12563,11,2014-04-09,0
382258,Ruby on Rails 4---A Test-Driven Approach,Basic,1518,122,2015-02-17,100
955138,AJAX :basics for beginners,All Levels,1241,9,2016-09-10,35
1085064,Let's JavaScript!  Code a calculator,Basic,380,30,2017-02-23,35
1038786,JavaScript from Beginner to Advanced,All Levels,395,57,2016-12-20,195
512000,WordPress Theme Academy with Bootstrap,Intermediate,1169,64,2015-09-10,20
1148412,Building a eCommerce Startup in 4 Hours [Livestream],Basic,1114,23,2017-04-11,50
1254172,Responsive PHP Registration Form: From Scratch,All Levels,5738,35,2017-06-28,95
1105778,A-Frame WebVR Programming Tutorial Series (Virtual Reality),Basic,6648,22,2017-05-24,40
1240522,Learn Bootstrap And Make Responsive Websites,All Levels,1605,32,2017-06-11,25
903526,HTML Web Development Crash Course,Basic,4848,17,2016-08-02,20
53256,Bootstrap Basics: Program Responsive Websites,All Levels,4743,28,2013-08-09,75
1030440,Projects with JSON and APIs,All Levels,1520,23,2017-02-18,20
947498,Web Design HTML CSS How to Create a Website from Scratch,Basic,3601,22,2016-09-03,50
761768,"Create Complete Sign up System using PHP, jQuery and Ajax",All Levels,4033,25,2016-02-15,200
173134,Adobe Flash for Beginners - Build Flash Website From Scratch,All Levels,17071,15,2014-03-01,200
881210,Learn Complete WordPress for Building a Professional Sites,All Levels,13708,62,2016-06-23,80
1140232,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,All Levels,430,39,2017-04-04,125
767656,Bootstrap Essential Training - Create Your Very Own Website,All Levels,2643,83,2016-02-19,20
671960,Angular 2 Jump Start With Typescript,All Levels,1731,74,2015-12-08,20
686764,Learn Plugin Development in WordPress By Building  Projects,All Levels,1313,62,2016-01-11,60
862478,"Build Your Startup with No Coding (Design, Develop & Ship)",All Levels,775,82,2016-06-03,30
834600,The Web Developers Guide: Learn HTML & CSS Fundamentals,All Levels,2243,97,2016-05-01,20
690788,Learn PHP Programming for Absolute Beginners - Lite,All Levels,2749,7,2015-12-15,20
854756,Learn Drupal 8 - With a Live Project,All Levels,2012,59,2017-03-17,55
1023668,Supreme NodeJS Course - For Beginners,All Levels,1080,76,2016-11-29,200
482404,CSS3 for beginners,Basic,3831,25,2015-04-23,195
624578,Javascript for beginners,Basic,2071,14,2015-10-01,75
753940,Become a Bootstrap Expert: Build 20 Layouts!,All Levels,2755,179,2016-02-08,35
862428,PHP : Learn to upload files to Amazon S3 and use CloudFront,All Levels,1216,28,2016-06-15,50
739770,PHP MySQL: Learn PHP MySQL with Project,All Levels,2314,25,2016-04-21,20
599532,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,Basic,8770,13,2015-09-20,0
270808,Projects in Django and Python,All Levels,1764,28,2014-10-21,60
106156,"Create, Update and Manage Your Own Website Using Drupal 7",All Levels,2837,49,2013-10-16,120
589342,Learn HTML - The programming language to build a webpage!,Basic,1655,19,2016-01-17,25
37684,Learn To Program JavaScript (in ten easy steps),Basic,2721,44,2013-05-20,75
964118,Bootstrap :basics for beginners,All Levels,1152,14,2016-09-21,40
212374,Introduction to CSS Development,Basic,15493,25,2014-08-18,0
970252,PHP :basics for beginners,All Levels,1562,12,2016-09-28,45
465870,Beginning Oracle WebLogic for Administrators,Basic,9786,7,2015-04-15,0
442504,Build an HTML5 and CSS3 Website in 35 Minutes,Basic,1904,17,2015-03-10,20
1121650,Angular 2 Routing: Up And Running,Intermediate,3357,13,2017-02-21,0
737758,Advanced Prezi: Make Amazing Presentations ,All Levels,2200,12,2016-01-24,30
72262,1 hour jQuery,Basic,5456,25,2013-08-03,100
443746,The WpFASTER WordPress Speed Optimization Master Course,All Levels,2134,55,2015-04-13,175
416282,How to Build Your Own Website with WordPress: A Step-by-Step Guide ,All Levels,4675,56,2015-03-05,95
645714,Build Apps with ReactJS: The Complete Course,All Levels,1433,34,2015-10-22,40
929260,Learn SASS: from beginner to expert,Basic,1734,13,2016-09-14,20
683394,The complete HTML5 course,Basic,3461,23,2015-12-02,20
311916,Create a Responsive Website with Bootstrap 3,Intermediate,4076,22,2014-10-28,50
1009166,Lerning PHP by building website,All Levels,567,34,2016-11-17,185
947116,Learn PHP Object Oriented Features with Simple Examples,All Levels,1723,7,2016-10-05,20
835712,Crash Course - Learn to Create a PHP MVC Framework,All Levels,1282,12,2016-05-01,50
954036,JSON :basics for beginners,All Levels,2052,8,2016-09-09,45
745120,CSSCasts; CSS libraries Plugins Tips & Tricks for Developers,All Levels,1874,224,2016-03-16,200
797040,Complete Guide to Front-End Web Development and Design,Basic,1119,204,2016-05-23,200
795278,"Build Ajax Web Apps with Laravel 5.2, Bootstrap and jQuery",All Levels,1023,44,2016-03-22,100
8324,Javascript for Beginners,All Levels,3697,48,2011-07-09,20
756914,MongooseJS Essentials - Learn MongoDB for Node.js,Basic,21682,8,2016-03-12,0
405840,Regular Expressions for Beginners - Universal,All Levels,1975,36,2017-01-20,100
899534,Learn Redis from Scratch,Intermediate,553,31,2016-07-13,40
570848,WordPress Plugin Development -> Deep dive discovery!,All Levels,2650,39,2015-11-05,40
714678,Learn Ajax and jquery with PHP,Basic,2964,9,2016-01-07,20
791610,Create a business website with WordPress,All Levels,1624,38,2016-03-14,50
631472,DesktopServer : Install WordPress Locally  - Work Anywhere!,Basic,1640,29,2015-11-01,65
856530,Understand PHP Arrays and HTTP Request in a Better Way,All Levels,1627,7,2016-05-23,35
530092,Mastering CSS,Advanced,1815,42,2015-06-17,95
1211160,The Complete Wordpress Theme Development Guide,Basic,1011,19,2017-05-19,25
977470,The Complete HMTL5 Course - Go From Beginner To Advanced!,All Levels,2430,36,2016-10-13,95
504316,Learn Jquery from Scratch 2-Hour Training ,Basic,5318,13,2015-07-16,20
389018,How to Create a Wordpress Website from Scratch - No Coding,All Levels,7018,38,2015-07-30,20
937206,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,All Levels,1634,21,2016-09-13,75
739090,The Complete Guide to JavaScript Development,All Levels,3590,104,2016-01-25,110
720144,Basic HTML CSS and Web Design,Basic,4030,46,2016-02-19,30
365816,Build Professional WordPress Website,All Levels,4020,52,2015-01-14,145
977474,Ultimate CSS3 Course - From Beginners To Professional,All Levels,2635,30,2016-10-13,95
481696,Code & Grow Rich:  Earn More As An Entrepreneur Or Developer,All Levels,7211,491,2016-02-10,200
978850,Learn by Example : ReactJS,Basic,1496,74,2016-12-27,50
825354,React.js Quickly: Developing Scalable Web User Interfaces,Intermediate,4447,24,2016-04-19,50
822670,JavaScript - Tricks and Workarounds,All Levels,1410,67,2016-04-15,100
65492,Kids Coding - Beginner HTML,Basic,6628,19,2013-07-19,20
1051672,Learn PHP from scratch!!,Basic,1908,17,2017-04-28,25
688968,PHP with PDO - ULTIMATE Crash Course,All Levels,1248,18,2015-12-06,50
495484,JavaScript for beginners with live examples,Basic,4587,49,2015-09-29,195
398456,Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast,All Levels,2351,16,2015-01-21,50
615084,Laravel(5.2) PHP Framework  Jump Start for beginners,Basic,3898,32,2015-12-29,20
492818,Professional WordPress Theme Development For 2017,All Levels,3185,94,2015-05-08,20
1055322,Learn Laravel PHP Framework Building Multi User SEO Blog APP,All Levels,557,133,2017-01-04,100
1112604,Javascript Specialist,Basic,408,80,2017-02-23,200
424864,Write PHP Like a Pro: Build a PHP MVC Framework From Scratch,All Levels,1703,65,2016-02-04,70
516062,JavaScript Intro to learning JavaScript web programming,Basic,17554,16,2015-06-01,20
92760,Crash Course: Fundamentals Of HTML & CSS From Scratch.,Basic,7368,52,2013-09-20,20
1064104,"Laravel, the complete guide with real world projects",All Levels,676,125,2017-02-03,200
900434,VueJS V1 Introduction to VueJS JavaScript Framework,Basic,3632,31,2016-07-26,200
609992,HTML CSS: Essential steps to learn HTML CSS,Basic,10576,23,2015-11-11,145
77642,Learn HTML 5 in 1 hour,Basic,11643,21,2013-08-12,100
269006,Learn Html5 & CSS3 from scratch,All Levels,13960,19,2014-07-26,20
151956,Responsive Web Design: Made Easy,All Levels,5085,27,2014-02-13,195
908996,Parse Server: From Front End to Full Stack,Intermediate,1130,66,2016-07-29,200
269638,Codeigniter: How to use Codeigniter that drives knowledge,All Levels,14606,21,2014-07-29,150
452684,jQuery for Beginners - Create Website Animations Easily,All Levels,2971,28,2015-03-24,100
844458,How to Build Chat Bots: From Beginner to Intermediate,All Levels,2814,35,2016-10-03,140
403604,Web Development with BootStrap - 16 Instant Themes Included!,All Levels,1355,27,2015-07-14,40
549094,Install a Wordpress Theme the Correct Way & Charge Others,All Levels,2335,18,2015-09-20,20
59014,Coding for Entrepreneurs Basic,Basic,161029,27,2013-06-09,0
45941,The CSS and CSS3 Crash Course,All Levels,2051,76,2013-03-15,150
851868,Build a Business or Personal Website Using Wordpress,Basic,1069,61,2016-07-25,200
814206,Learn By Example: PHP For Dynamic Websites,Basic,1439,77,2016-04-06,50
590406,Learn ReactJS: Code Like A Facebook Developer,Intermediate,1948,45,2015-08-24,20
680180,Learn to Build Web Apps using D3JS,All Levels,841,29,2015-12-01,40
899492,How to create awesome website and e-commerce in 1 hour,All Levels,937,10,2016-07-18,20
1056848,Joomla for Beginners - Learn how to build a website with CMS,Basic,583,35,2017-01-23,95
846412,Learning Drupal 8,All Levels,577,101,2016-05-11,50
336938,Learn How To Build a Web Application Without Coding,Basic,9364,10,2015-03-04,0
375136,Rock Solid Wordpress Security - Secure Web Development,All Levels,5052,23,2014-12-28,0
602218,Mastering JavaScript,Advanced,694,39,2015-09-04,95
1022682,PHP Laravel 5:Creating a CRUD application,All Levels,511,7,2016-11-28,45
968304,XQUERY :basics for beginners,All Levels,937,6,2016-09-27,40
180547,PHP Development with the Laravel Framework,All Levels,1611,20,2014-03-11,50
1178762,WordPress Development - Themes and Plugins Complete Guide,All Levels,103,72,2017-06-30,200
641236,Basic JavaScript: Build 4 Basic JavaScript Projects,Basic,670,37,2016-02-04,40
130168,HTML and CSS for Beginning Web Developers,Basic,1606,73,2013-12-13,100
1002210,Popular JavaScript Framework:Learn The Language Of Angular 2,Basic,260,64,2016-11-11,200
1076424,The Ultimate Guide to the Best WordPress Plugins Part 1,All Levels,122,116,2017-02-16,50
968278,XSLT :basics for beginners,All Levels,877,7,2016-09-27,35
50528,The Complete Wordpress Plugin Development Course - 8 Plugins,All Levels,1215,33,2013-05-29,200
1075808,JSON Crash Course for Beginners,Basic,3323,7,2017-01-17,45
560996,You can create Incredible Websites with HTML CSS learn how,All Levels,11892,28,2015-09-12,100
654680,JavaScript Tricks how to create code projects from scratch,All Levels,15106,16,2015-10-29,75
975906,The Sass Course! Learn Sass for Real-World Websites,All Levels,975,18,2016-12-08,95
951060,Web Design How to Create a Website HTML CSS Bootstrap,Basic,5263,29,2016-09-12,75
1142202,Master Angular 4 by Example - Build 7 Awesome Apps!,All Levels,596,84,2017-05-01,195
159760,Create A Custom Responsive WordPress Website For A Client,All Levels,7517,47,2014-04-21,95
30243,Mastering HTML5 Programming - The Easier Way,All Levels,21653,35,2013-01-07,75
566910,How to Launch Your Own Website Builder Service,Basic,9028,12,2015-07-28,20
783158,Getting Started with HTML,Basic,7375,17,2016-03-07,40
554384,Spring Framework 4 (Java Enterprise JEE) with AngularJS,All Levels,5177,70,2015-09-21,95
1027812,Build A Weather App With Ajax Using Open Weather Map API,All Levels,6548,38,2016-12-01,20
607048,Essentials of JavaScript Practice Coding Exercises Tips,Basic,28125,21,2015-09-25,80
704732,Learn and Earn with HTML & CSS,All Levels,9349,69,2016-03-11,20
574876,Get started Creating Websites Everything you need provided,Basic,14260,43,2015-09-25,100
803378,JavaScript in Action JavaScript Projects,Basic,7720,17,2016-03-29,150
715516,Modern Web Development with Laravel 5.2 (PHP Framework),All Levels,2142,71,2016-01-24,120
101864,Programming for Entrepreneurs - JavaScript,Basic,12873,38,2013-11-11,200
682484,Create a Website from Scratch using HTML CSS step by step,Basic,12882,20,2015-11-27,75
657734,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,All Levels,12368,26,2015-11-13,195
797038,Learn jQuery by Example Course,Basic,8625,73,2016-04-23,170
1099956,Bootstrap 4 Theme Development Masterclass,All Levels,2641,15,2017-02-24,150
1211800,Wordpress Theme Development for Beginners,All Levels,1052,47,2017-05-17,20
958750,Web Design Creating websites from scratch,Basic,13920,28,2016-09-19,75
515188,HTML Learning the Basics Intro to HTML website coding,Basic,7416,14,2015-05-31,20
1172740,Learn how to use Javascript Components with PHP and Symfony,All Levels,1822,25,2017-06-05,90
846832,So you think you know JavaScript?,All Levels,1010,25,2016-05-12,50
943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,All Levels,1425,34,2016-09-12,110
11153,Learn jQuery: An In-depth Course For Beginners,All Levels,7014,62,2011-11-29,50
147908,JavaScript for Beginning Web Developers,Basic,7785,33,2014-01-16,75
688092,JQuery Create Overlay Popups from scratch using Jquery,All Levels,4407,29,2015-12-04,50
1047968,Vue JS 2: From Beginner to Professional,All Levels,602,214,2016-12-28,145
585496,Ultimate AngularJS: Build a Real-World App from Scratch,All Levels,1712,49,2016-02-08,100
911712,Wordpress Site Migration,All Levels,1894,35,2016-07-28,20
803074,introduction to HTML Course,Basic,3258,16,2016-05-16,20
200742,Create Single Page Website using Twitter Bootstrap 3,Intermediate,7449,13,2014-04-19,20
1072248,The All-In-One Web Development Course,All Levels,538,113,2017-04-27,85
143028,Code a Responsive Website Using HTML5 and CSS for Beginners,Basic,1271,110,2014-01-09,50
173888,AngularJS for the Real World - Learn by creating a WebApp,All Levels,1407,69,2015-09-07,115
361620,Wordpress Tutorial   ,All Levels,2311,44,2014-12-04,200
418386,Create a REAL Social Network like Facebook in PHP + MySQL,All Levels,1002,174,2016-09-19,45
212398,Advanced Node.js Development,Advanced,2565,41,2014-08-28,55
1097778,ASP.NET MVC 5 Project - Facebook Clone,All Levels,210,41,2017-02-09,30
653852,Bootstrap For Beginners: A  Basic Introduction,Basic,1186,9,2015-11-13,55
598516,jQuery for Beginners,All Levels,1421,36,2015-11-10,20
900794,JavaScript Basics For Web Developers,Basic,958,17,2016-07-11,20
564546,Learn PHP from Scratch,Basic,1550,27,2015-07-26,50
516064,Learn Express,Intermediate,1309,14,2015-06-01,25
1024844,"Build A Web App with VueJS, Spring Framework and MongoDB",All Levels,251,25,2016-11-30,145
631754,Zend Framework 2: Learn the PHP framework ZF2 from scratch,All Levels,723,37,2015-11-11,40
142666,Improved SEO with Rich Snippets and MicroData,Intermediate,11026,13,2014-06-09,0
440006,X theme for WordPress: Responsive web design without code!,All Levels,1318,55,2015-03-22,20
857270,Become a HTML and CSS Developer - Build a Responsive Site,Basic,3894,29,2016-05-26,0
370752,How to Make a Wordpress Website 2017,All Levels,12293,18,2015-01-14,0
651990,Install Wordpress,Basic,1447,7,2015-11-06,20
923146,CSS Specialist: Comprehensive CSS Training,Basic,487,52,2016-08-08,100
295843,Introduction to Laravel 4,All Levels,9110,22,2014-09-12,0
1170690,Introduction to Elm,Intermediate,1519,20,2017-05-15,0
603408,Learn to Freelance with People Per hour  (URDU),All Levels,948,8,2015-09-14,20
578900,Learn Wordpress 4 from Scratch : Create Awesome Websites,All Levels,2023,25,2015-08-13,75
997916,Amazon Alexa Development: From Beginner to Intermediate,All Levels,1858,52,2016-12-03,140
856526,The Build a SAAS App with Flask Course,All Levels,2244,168,2016-06-02,40
993146,Learn JSON with JavaScript Objects and APIs in 1 hour,Intermediate,3619,19,2016-10-26,95
63612,1 Hour JavaScript,Basic,22999,18,2013-07-04,200
745468,Building An E-Commerce Store Using Java Spring Framework,All Levels,2743,61,2016-02-01,95
986406,Typescript Masterclass & FREE E-Book,All Levels,1229,108,2016-11-08,150
593544,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,All Levels,3701,125,2015-08-28,100
1128560,JavaScript - Become Higly Paid Front End Developer,Basic,710,49,2017-04-17,105
242574,Object Oriented Programming (OOP) in PHP - Build An OOP Site,All Levels,6588,36,2014-06-17,20
1109736,Beginners Introduction to Web Development,Basic,7331,18,2017-02-13,200
982860,Django + AngularJS for a Powerful Web Application,Intermediate,4463,36,2016-10-13,95
859936,WordPress Academy: Learn WordPress step by step,Basic,1873,79,2016-07-12,150
532008,Web Development Essential Skills - Complete HTML and CSS,All Levels,1388,58,2015-09-29,95
783746,Byte-Sized-Chunks: Closures in Javascript,All Levels,1292,12,2016-03-10,20
595818,Laravel Account Activation Project,All Levels,1147,19,2016-12-07,50
774910,WordPress: Create an Amazing Website With Ease,All Levels,1109,24,2016-05-03,200
447136,Mastering the Google Chrome Developer Tools,All Levels,2002,31,2015-04-21,20
525034,Kali Linux Web App Testing,All Levels,876,29,2015-06-11,75
769314,Learn Ruby Programming The Easy Way - Lite,All Levels,1186,7,2016-02-21,20
574082,"Web Scraping with Python, Ruby & import. io",All Levels,973,46,2015-08-09,75
770526,Sending email with PHP: from Basic to Advanced,All Levels,379,45,2016-06-10,40
510784,WordPress 2016 for Beginners : Build awesome websites!,All Levels,2177,43,2015-07-13,20
551702,Learn to make websites with Google's Material Design Lite,All Levels,1063,84,2015-07-20,20
311638,Joomla 3 : Develop a Professional Website in 3 Simple Steps!,All Levels,1309,43,2015-03-13,35
631128,Complete Python Web Course: Build 8 Python Web Apps,All Levels,7489,173,2015-11-08,110
246154,Web Design for Beginners: Real World Coding in HTML & CSS,All Levels,9103,58,2014-09-22,100
967058,Ethereum Developer: Build A Decentralised Blockchain App,All Levels,3169,38,2016-09-26,195
548278,The Complete Web Development Course -  Build 15 Projects,All Levels,7501,384,2015-11-09,200
1004134,Angular 2 + Rails 5 Bootcamp,Intermediate,1967,60,2016-11-15,150
1025026,Javascript - From Beginner to Pro-Build real world JS apps,Basic,28694,77,2016-12-11,195
1251786,Redux in Angular (2 and 4+),Intermediate,909,13,2017-06-23,70
687466,The complete JavaScript developer: MEAN stack zero-to-hero,All Levels,4820,53,2015-12-16,75
369662,Running a Web Development Business: The Complete Guide,All Levels,24575,98,2015-08-26,150
318638,Projects In JavaScript & JQuery,All Levels,9109,50,2014-10-16,60
231176,Learn To Build Beautiful HTML5 And CSS3 Websites In 1 Month,All Levels,18818,80,2014-06-03,50
1115348,"Full stack Universal React with Redux, Node js and MongoDB",Intermediate,1121,62,2017-05-08,195
34882,Creating an MP3 Player with HTML5,All Levels,14551,14,2013-01-31,20
537008,Be a Bootstrap Developer from scratch,Basic,5800,32,2015-07-20,100
806020,Create Your First Wordpress Site in Under an Hour,Basic,4867,12,2016-03-30,20
1253650,Learn Coding as RF or Telecom Engineer - Build Real Program,Basic,1006,8,2017-06-22,25
